No,Q1,Q2,Q3,Q4,Q5,Q6,TD(s),SL
6168,1,0,1,0,0,1,17,2
6169,1,0,1,0,1,0,17,2
6170,1,0,1,0,0,1,17,2
6171,1,0,1,0,1,0,17,2
6172,1,1,0,0,0,1,17,2
6173,1,1,0,0,1,0,17,2
6174,1,1,1,0,0,0,17,2
6175,0,0,0,1,1,1,14,2
6176,0,0,1,0,1,1,14,2
6177,0,0,1,1,0,1,14,2
6178,0,0,1,1,1,0,14,2
6179,0,1,0,0,1,1,14,2
6180,0,1,0,1,0,1,14,2
6181,0,1,0,1,1,0,14,2
6182,0,1,1,0,1,1,14,2
6183,0,1,1,0,0,1,14,2
6184,0,1,1,0,1,0,14,2
6185,0,1,1,1,0,0,14,2
6186,1,0,0,0,1,1,14,2
6187,1,0,0,1,0,1,14,2
6188,1,0,0,1,1,0,14,2
6189,1,0,1,0,0,1,14,2
6190,1,0,1,0,1,0,14,2
6191,1,0,1,0,0,1,14,2
6192,1,0,1,0,1,0,14,2
6193,1,1,0,0,0,1,14,2
6194,1,1,0,0,1,0,14,2
6195,1,1,1,0,0,0,14,2
6196,0,0,0,1,1,1,15,2
6197,0,0,1,0,1,1,15,2
6198,0,0,1,1,0,1,15,2
6199,0,0,1,1,1,0,15,2
6200,0,1,0,0,1,1,15,2
6201,0,1,0,1,0,1,15,2
6202,0,1,0,1,1,0,15,2
6203,0,1,1,0,1,1,15,2
6204,0,1,1,0,0,1,15,2
6205,0,1,1,0,1,0,15,2
6206,0,1,1,1,0,0,15,2
6207,1,0,0,0,1,1,15,2
6208,1,0,0,1,0,1,15,2
6209,1,0,0,1,1,0,15,2
6210,1,0,1,0,0,1,15,2
6211,1,0,1,0,1,0,15,2
6212,1,0,1,0,0,1,15,2
6213,1,0,1,0,1,0,15,2
6214,1,1,0,0,0,1,15,2
6215,1,1,0,0,1,0,15,2
6216,1,1,1,0,0,0,15,2
6217,0,0,0,1,1,1,16,2
6218,0,0,1,0,1,1,16,2
6219,0,0,1,1,0,1,16,2
6220,0,0,1,1,1,0,16,2
6221,0,1,0,0,1,1,16,2
6222,0,1,0,1,0,1,16,2
6223,0,1,0,1,1,0,16,2
6224,0,1,1,0,1,1,16,2
6225,0,1,1,0,0,1,16,2
6226,0,1,1,0,1,0,16,2
6227,0,1,1,1,0,0,16,2
6228,1,0,0,0,1,1,16,2
6229,1,0,0,1,0,1,16,2
6230,1,0,0,1,1,0,16,2
6231,1,0,1,0,0,1,16,2
6232,1,0,1,0,1,0,16,2
6233,1,0,1,0,0,1,16,2
6234,1,0,1,0,1,0,16,2
6235,1,1,0,0,0,1,16,2
6236,1,1,0,0,1,0,16,2
6237,1,1,1,0,0,0,16,2
6238,0,0,0,0,1,1,1,3
6239,0,0,0,1,0,1,1,3
6240,0,0,0,1,1,0,1,3
6241,0,0,1,0,0,1,1,3
6242,0,0,1,0,1,0,1,3
6243,0,0,1,1,0,0,1,3
6244,0,1,0,0,0,1,1,3
6245,0,1,0,0,1,0,1,3
6246,0,1,0,1,0,0,1,3
6247,0,1,1,0,0,0,1,3
6248,1,0,0,0,0,1,1,3
6249,1,0,0,0,1,0,1,3
6250,1,0,0,1,0,0,1,3
6251,1,0,1,0,0,0,1,3
6252,1,1,0,0,0,0,1,3
6253,0,0,0,0,1,1,1.1,3
6254,0,0,0,1,0,1,1.1,3
6255,0,0,0,1,1,0,1.1,3
6256,0,0,1,0,0,1,1.1,3
6257,0,0,1,0,1,0,1.1,3
6258,0,0,1,1,0,0,1.1,3
6259,0,1,0,0,0,1,1.1,3
6260,0,1,0,0,1,0,1.1,3
6261,0,1,0,1,0,0,1.1,3
6262,0,1,1,0,0,0,1.1,3
6263,1,0,0,0,0,1,1.1,3
6264,1,0,0,0,1,0,1.1,3
6265,1,0,0,1,0,0,1.1,3
6266,1,0,1,0,0,0,1.1,3
6267,1,1,0,0,0,0,1.1,3
6268,0,0,0,0,1,1,1.2,3
6269,0,0,0,1,0,1,1.2,3
6270,0,0,0,1,1,0,1.2,3
6271,0,0,1,0,0,1,1.2,3
6272,0,0,1,0,1,0,1.2,3
6273,0,0,1,1,0,0,1.2,3
6274,0,1,0,0,0,1,1.2,3
6275,0,1,0,0,1,0,1.2,3
6276,0,1,0,1,0,0,1.2,3
6277,0,1,1,0,0,0,1.2,3
6278,1,0,0,0,0,1,1.2,3
6279,1,0,0,0,1,0,1.2,3
6280,1,0,0,1,0,0,1.2,3
6281,1,0,1,0,0,0,1.2,3
6282,1,1,0,0,0,0,1.2,3
6283,0,0,0,0,1,1,1.3,3
6284,0,0,0,1,0,1,1.3,3
6285,0,0,0,1,1,0,1.3,3
6286,0,0,1,0,0,1,1.3,3
6287,0,0,1,0,1,0,1.3,3
6288,0,0,1,1,0,0,1.3,3
6289,0,1,0,0,0,1,1.3,3
6290,0,1,0,0,1,0,1.3,3
6291,0,1,0,1,0,0,1.3,3
6292,0,1,1,0,0,0,1.3,3
6293,1,0,0,0,0,1,1.3,3
6294,1,0,0,0,1,0,1.3,3
6295,1,0,0,1,0,0,1.3,3
6296,1,0,1,0,0,0,1.3,3
6297,1,1,0,0,0,0,1.3,3
6298,0,0,0,0,1,1,1.4,3
6299,0,0,0,1,0,1,1.4,3
6300,0,0,0,1,1,0,1.4,3
6301,0,0,1,0,0,1,1.4,3
6302,0,0,1,0,1,0,1.4,3
6303,0,0,1,1,0,0,1.4,3
6304,0,1,0,0,0,1,1.4,3
6305,0,1,0,0,1,0,1.4,3
6306,0,1,0,1,0,0,1.4,3
6307,0,1,1,0,0,0,1.4,3
6308,1,0,0,0,0,1,1.4,3
6309,1,0,0,0,1,0,1.4,3
6310,1,0,0,1,0,0,1.4,3
6311,1,0,1,0,0,0,1.4,3
6312,1,1,0,0,0,0,1.4,3
6313,0,0,0,0,1,1,1.5,3
6314,0,0,0,1,0,1,1.5,3
6315,0,0,0,1,1,0,1.5,3
6316,0,0,1,0,0,1,1.5,3
6317,0,0,1,0,1,0,1.5,3
6318,0,0,1,1,0,0,1.5,3
6319,0,1,0,0,0,1,1.5,3
6320,0,1,0,0,1,0,1.5,3
6321,0,1,0,1,0,0,1.5,3
6322,0,1,1,0,0,0,1.5,3
6323,1,0,0,0,0,1,1.5,3
6324,1,0,0,0,1,0,1.5,3
6325,1,0,0,1,0,0,1.5,3
6326,1,0,1,0,0,0,1.5,3
6327,1,1,0,0,0,0,1.5,3
6328,0,0,0,0,1,1,1.6,3
6329,0,0,0,1,0,1,1.6,3
6330,0,0,0,1,1,0,1.6,3
6331,0,0,1,0,0,1,1.6,3
6332,0,0,1,0,1,0,1.6,3
6333,0,0,1,1,0,0,1.6,3
6334,0,1,0,0,0,1,1.6,3
6335,0,1,0,0,1,0,1.6,3
6336,0,1,0,1,0,0,1.6,3
6337,0,1,1,0,0,0,1.6,3
6338,1,0,0,0,0,1,1.6,3
6339,1,0,0,0,1,0,1.6,3
6340,1,0,0,1,0,0,1.6,3
6341,1,0,1,0,0,0,1.6,3
6342,1,1,0,0,0,0,1.6,3
6343,0,0,0,0,1,1,1.7,3
6344,0,0,0,1,0,1,1.7,3
6345,0,0,0,1,1,0,1.7,3
6346,0,0,1,0,0,1,1.7,3
6347,0,0,1,0,1,0,1.7,3
6348,0,0,1,1,0,0,1.7,3
6349,0,1,0,0,0,1,1.7,3
6350,0,1,0,0,1,0,1.7,3
6351,0,1,0,1,0,0,1.7,3
6352,0,1,1,0,0,0,1.7,3
6353,1,0,0,0,0,1,1.7,3
6354,1,0,0,0,1,0,1.7,3
6355,1,0,0,1,0,0,1.7,3
6356,1,0,1,0,0,0,1.7,3
6357,1,1,0,0,0,0,1.7,3
6358,0,0,0,0,1,1,1.8,3
6359,0,0,0,1,0,1,1.8,3
6360,0,0,0,1,1,0,1.8,3
6361,0,0,1,0,0,1,1.8,3
6362,0,0,1,0,1,0,1.8,3
6363,0,0,1,1,0,0,1.8,3
6364,0,1,0,0,0,1,1.8,3
6365,0,1,0,0,1,0,1.8,3
6366,0,1,0,1,0,0,1.8,3
6367,0,1,1,0,0,0,1.8,3
6368,1,0,0,0,0,1,1.8,3
6369,1,0,0,0,1,0,1.8,3
6370,1,0,0,1,0,0,1.8,3
6371,1,0,1,0,0,0,1.8,3
6372,1,1,0,0,0,0,1.8,3
6373,0,0,0,0,1,1,1.9,3
6374,0,0,0,1,0,1,1.9,3
6375,0,0,0,1,1,0,1.9,3
6376,0,0,1,0,0,1,1.9,3
6377,0,0,1,0,1,0,1.9,3
6378,0,0,1,1,0,0,1.9,3
6379,0,1,0,0,0,1,1.9,3
6380,0,1,0,0,1,0,1.9,3
6381,0,1,0,1,0,0,1.9,3
6382,0,1,1,0,0,0,1.9,3
6383,1,0,0,0,0,1,1.9,3
6384,1,0,0,0,1,0,1.9,3
6385,1,0,0,1,0,0,1.9,3
6386,1,0,1,0,0,0,1.9,3
6387,1,1,0,0,0,0,1.9,3
6388,0,0,0,0,1,1,2,3
6389,0,0,0,1,0,1,2,3
6390,0,0,0,1,1,0,2,3
6391,0,0,1,0,0,1,2,3
6392,0,0,1,0,1,0,2,3
6393,0,0,1,1,0,0,2,3
6394,0,1,0,0,0,1,2,3
6395,0,1,0,0,1,0,2,3
6396,0,1,0,1,0,0,2,3
6397,0,1,1,0,0,0,2,3
6398,1,0,0,0,0,1,2,3
6399,1,0,0,0,1,0,2,3
6400,1,0,0,1,0,0,2,3
6401,1,0,1,0,0,0,2,3
6402,1,1,0,0,0,0,2,3
6403,0,0,0,0,1,1,2.1,3
6404,0,0,0,1,0,1,2.1,3
6405,0,0,0,1,1,0,2.1,3
6406,0,0,1,0,0,1,2.1,3
6407,0,0,1,0,1,0,2.1,3
6408,0,0,1,1,0,0,2.1,3
6409,0,1,0,0,0,1,2.1,3
6410,0,1,0,0,1,0,2.1,3
6411,0,1,0,1,0,0,2.1,3
6412,0,1,1,0,0,0,2.1,3
6413,1,0,0,0,0,1,2.1,3
6414,1,0,0,0,1,0,2.1,3
6415,1,0,0,1,0,0,2.1,3
6416,1,0,1,0,0,0,2.1,3
6417,1,1,0,0,0,0,2.1,3
6418,0,0,0,0,1,1,2.2,3
6419,0,0,0,1,0,1,2.2,3
6420,0,0,0,1,1,0,2.2,3
6421,0,0,1,0,0,1,2.2,3
6422,0,0,1,0,1,0,2.2,3
6423,0,0,1,1,0,0,2.2,3
6424,0,1,0,0,0,1,2.2,3
6425,0,1,0,0,1,0,2.2,3
6426,0,1,0,1,0,0,2.2,3
6427,0,1,1,0,0,0,2.2,3
6428,1,0,0,0,0,1,2.2,3
6429,1,0,0,0,1,0,2.2,3
6430,1,0,0,1,0,0,2.2,3
6431,1,0,1,0,0,0,2.2,3
6432,1,1,0,0,0,0,2.2,3
6433,0,0,0,0,1,1,2.3,3
6434,0,0,0,1,0,1,2.3,3
6435,0,0,0,1,1,0,2.3,3
6436,0,0,1,0,0,1,2.3,3
6437,0,0,1,0,1,0,2.3,3
6438,0,0,1,1,0,0,2.3,3
6439,0,1,0,0,0,1,2.3,3
6440,0,1,0,0,1,0,2.3,3
6441,0,1,0,1,0,0,2.3,3
6442,0,1,1,0,0,0,2.3,3
6443,1,0,0,0,0,1,2.3,3
6444,1,0,0,0,1,0,2.3,3
6445,1,0,0,1,0,0,2.3,3
6446,1,0,1,0,0,0,2.3,3
6447,1,1,0,0,0,0,2.3,3
6448,0,0,0,0,1,1,2.4,3
6449,0,0,0,1,0,1,2.4,3
6450,0,0,0,1,1,0,2.4,3
6451,0,0,1,0,0,1,2.4,3
6452,0,0,1,0,1,0,2.4,3
6453,0,0,1,1,0,0,2.4,3
6454,0,1,0,0,0,1,2.4,3
6455,0,1,0,0,1,0,2.4,3
6456,0,1,0,1,0,0,2.4,3
6457,0,1,1,0,0,0,2.4,3
6458,1,0,0,0,0,1,2.4,3
6459,1,0,0,0,1,0,2.4,3
6460,1,0,0,1,0,0,2.4,3
6461,1,0,1,0,0,0,2.4,3
6462,1,1,0,0,0,0,2.4,3
6463,0,0,0,0,1,1,2.5,3
6464,0,0,0,1,0,1,2.5,3
6465,0,0,0,1,1,0,2.5,3
6466,0,0,1,0,0,1,2.5,3
6467,0,0,1,0,1,0,2.5,3
6468,0,0,1,1,0,0,2.5,3
6469,0,1,0,0,0,1,2.5,3
6470,0,1,0,0,1,0,2.5,3
6471,0,1,0,1,0,0,2.5,3
6472,0,1,1,0,0,0,2.5,3
6473,1,0,0,0,0,1,2.5,3
6474,1,0,0,0,1,0,2.5,3
6475,1,0,0,1,0,0,2.5,3
6476,1,0,1,0,0,0,2.5,3
6477,1,1,0,0,0,0,2.5,3
6478,0,0,0,0,1,1,2.6,3
6479,0,0,0,1,0,1,2.6,3
6480,0,0,0,1,1,0,2.6,3
6481,0,0,1,0,0,1,2.6,3
6482,0,0,1,0,1,0,2.6,3
6483,0,0,1,1,0,0,2.6,3
6484,0,1,0,0,0,1,2.6,3
6485,0,1,0,0,1,0,2.6,3
6486,0,1,0,1,0,0,2.6,3
6487,0,1,1,0,0,0,2.6,3
6488,1,0,0,0,0,1,2.6,3
6489,1,0,0,0,1,0,2.6,3
6490,1,0,0,1,0,0,2.6,3
6491,1,0,1,0,0,0,2.6,3
6492,1,1,0,0,0,0,2.6,3
6493,0,0,0,0,1,1,2.7,3
6494,0,0,0,1,0,1,2.7,3
6495,0,0,0,1,1,0,2.7,3
6496,0,0,1,0,0,1,2.7,3
6497,0,0,1,0,1,0,2.7,3
6498,0,0,1,1,0,0,2.7,3
6499,0,1,0,0,0,1,2.7,3
6500,0,1,0,0,1,0,2.7,3
6501,0,1,0,1,0,0,2.7,3
6502,0,1,1,0,0,0,2.7,3
6503,1,0,0,0,0,1,2.7,3
6504,1,0,0,0,1,0,2.7,3
6505,1,0,0,1,0,0,2.7,3
6506,1,0,1,0,0,0,2.7,3
6507,1,1,0,0,0,0,2.7,3
6508,0,0,0,0,1,1,2.8,3
6509,0,0,0,1,0,1,2.8,3
6510,0,0,0,1,1,0,2.8,3
6511,0,0,1,0,0,1,2.8,3
6512,0,0,1,0,1,0,2.8,3
6513,0,0,1,1,0,0,2.8,3
6514,0,1,0,0,0,1,2.8,3
6515,0,1,0,0,1,0,2.8,3
6516,0,1,0,1,0,0,2.8,3
6517,0,1,1,0,0,0,2.8,3
6518,1,0,0,0,0,1,2.8,3
6519,1,0,0,0,1,0,2.8,3
6520,1,0,0,1,0,0,2.8,3
6521,1,0,1,0,0,0,2.8,3
6522,1,1,0,0,0,0,2.8,3
6523,0,0,0,0,1,1,2.9,3
6524,0,0,0,1,0,1,2.9,3
6525,0,0,0,1,1,0,2.9,3
6526,0,0,1,0,0,1,2.9,3
6527,0,0,1,0,1,0,2.9,3
6528,0,0,1,1,0,0,2.9,3
6529,0,1,0,0,0,1,2.9,3
6530,0,1,0,0,1,0,2.9,3
6531,0,1,0,1,0,0,2.9,3
6532,0,1,1,0,0,0,2.9,3
6533,1,0,0,0,0,1,2.9,3
6534,1,0,0,0,1,0,2.9,3
6535,1,0,0,1,0,0,2.9,3
6536,1,0,1,0,0,0,2.9,3
6537,1,1,0,0,0,0,2.9,3
6538,0,0,0,0,1,1,3,3
6539,0,0,0,1,0,1,3,3
6540,0,0,0,1,1,0,3,3
6541,0,0,1,0,0,1,3,3
6542,0,0,1,0,1,0,3,3
6543,0,0,1,1,0,0,3,3
6544,0,1,0,0,0,1,3,3
6545,0,1,0,0,1,0,3,3
6546,0,1,0,1,0,0,3,3
6547,0,1,1,0,0,0,3,3
6548,1,0,0,0,0,1,3,3
6549,1,0,0,0,1,0,3,3
6550,1,0,0,1,0,0,3,3
6551,1,0,1,0,0,0,3,3
6552,1,1,0,0,0,0,3,3
6553,0,0,0,0,1,1,3.1,3
6554,0,0,0,1,0,1,3.1,3
6555,0,0,0,1,1,0,3.1,3
6556,0,0,1,0,0,1,3.1,3
6557,0,0,1,0,1,0,3.1,3
6558,0,0,1,1,0,0,3.1,3
6559,0,1,0,0,0,1,3.1,3
6560,0,1,0,0,1,0,3.1,3
6561,0,1,0,1,0,0,3.1,3
6562,0,1,1,0,0,0,3.1,3
6563,1,0,0,0,0,1,3.1,3
6564,1,0,0,0,1,0,3.1,3
6565,1,0,0,1,0,0,3.1,3
6566,1,0,1,0,0,0,3.1,3
6567,1,1,0,0,0,0,3.1,3
6568,0,0,0,0,1,1,3.2,3
6569,0,0,0,1,0,1,3.2,3
6570,0,0,0,1,1,0,3.2,3
6571,0,0,1,0,0,1,3.2,3
6572,0,0,1,0,1,0,3.2,3
6573,0,0,1,1,0,0,3.2,3
6574,0,1,0,0,0,1,3.2,3
6575,0,1,0,0,1,0,3.2,3
6576,0,1,0,1,0,0,3.2,3
6577,0,1,1,0,0,0,3.2,3
6578,1,0,0,0,0,1,3.2,3
6579,1,0,0,0,1,0,3.2,3
6580,1,0,0,1,0,0,3.2,3
6581,1,0,1,0,0,0,3.2,3
6582,1,1,0,0,0,0,3.2,3
6583,0,0,0,0,1,1,3.3,3
6584,0,0,0,1,0,1,3.3,3
6585,0,0,0,1,1,0,3.3,3
6586,0,0,1,0,0,1,3.3,3
6587,0,0,1,0,1,0,3.3,3
6588,0,0,1,1,0,0,3.3,3
6589,0,1,0,0,0,1,3.3,3
6590,0,1,0,0,1,0,3.3,3
6591,0,1,0,1,0,0,3.3,3
6592,0,1,1,0,0,0,3.3,3
6593,1,0,0,0,0,1,3.3,3
6594,1,0,0,0,1,0,3.3,3
6595,1,0,0,1,0,0,3.3,3
6596,1,0,1,0,0,0,3.3,3
6597,1,1,0,0,0,0,3.3,3
6598,0,0,0,0,1,1,3.4,3
6599,0,0,0,1,0,1,3.4,3
6600,0,0,0,1,1,0,3.4,3
6601,0,0,1,0,0,1,3.4,3
6602,0,0,1,0,1,0,3.4,3
6603,0,0,1,1,0,0,3.4,3
6604,0,1,0,0,0,1,3.4,3
6605,0,1,0,0,1,0,3.4,3
6606,0,1,0,1,0,0,3.4,3
6607,0,1,1,0,0,0,3.4,3
6608,1,0,0,0,0,1,3.4,3
6609,1,0,0,0,1,0,3.4,3
6610,1,0,0,1,0,0,3.4,3
6611,1,0,1,0,0,0,3.4,3
6612,1,1,0,0,0,0,3.4,3
6613,0,0,0,0,1,1,3.5,3
6614,0,0,0,1,0,1,3.5,3
6615,0,0,0,1,1,0,3.5,3
6616,0,0,1,0,0,1,3.5,3
6617,0,0,1,0,1,0,3.5,3
6618,0,0,1,1,0,0,3.5,3
6619,0,1,0,0,0,1,3.5,3
6620,0,1,0,0,1,0,3.5,3
6621,0,1,0,1,0,0,3.5,3
6622,0,1,1,0,0,0,3.5,3
6623,1,0,0,0,0,1,3.5,3
6624,1,0,0,0,1,0,3.5,3
6625,1,0,0,1,0,0,3.5,3
6626,1,0,1,0,0,0,3.5,3
6627,1,1,0,0,0,0,3.5,3
6628,0,0,0,0,1,1,3.6,3
6629,0,0,0,1,0,1,3.6,3
6630,0,0,0,1,1,0,3.6,3
6631,0,0,1,0,0,1,3.6,3
6632,0,0,1,0,1,0,3.6,3
6633,0,0,1,1,0,0,3.6,3
6634,0,1,0,0,0,1,3.6,3
6635,0,1,0,0,1,0,3.6,3
6636,0,1,0,1,0,0,3.6,3
6637,0,1,1,0,0,0,3.6,3
6638,1,0,0,0,0,1,3.6,3
6639,1,0,0,0,1,0,3.6,3
6640,1,0,0,1,0,0,3.6,3
6641,1,0,1,0,0,0,3.6,3
6642,1,1,0,0,0,0,3.6,3
6643,0,0,0,0,1,1,3.7,3
6644,0,0,0,1,0,1,3.7,3
6645,0,0,0,1,1,0,3.7,3
6646,0,0,1,0,0,1,3.7,3
6647,0,0,1,0,1,0,3.7,3
6648,0,0,1,1,0,0,3.7,3
6649,0,1,0,0,0,1,3.7,3
6650,0,1,0,0,1,0,3.7,3
6651,0,1,0,1,0,0,3.7,3
6652,0,1,1,0,0,0,3.7,3
6653,1,0,0,0,0,1,3.7,3
6654,1,0,0,0,1,0,3.7,3
6655,1,0,0,1,0,0,3.7,3
6656,1,0,1,0,0,0,3.7,3
6657,1,1,0,0,0,0,3.7,3
6658,0,0,0,0,1,1,3.8,3
6659,0,0,0,1,0,1,3.8,3
6660,0,0,0,1,1,0,3.8,3
6661,0,0,1,0,0,1,3.8,3
6662,0,0,1,0,1,0,3.8,3
6663,0,0,1,1,0,0,3.8,3
6664,0,1,0,0,0,1,3.8,3
6665,0,1,0,0,1,0,3.8,3
6666,0,1,0,1,0,0,3.8,3
6667,0,1,1,0,0,0,3.8,3
6668,1,0,0,0,0,1,3.8,3
6669,1,0,0,0,1,0,3.8,3
6670,1,0,0,1,0,0,3.8,3
6671,1,0,1,0,0,0,3.8,3
6672,1,1,0,0,0,0,3.8,3
6673,0,0,0,0,1,1,3.9,3
6674,0,0,0,1,0,1,3.9,3
6675,0,0,0,1,1,0,3.9,3
6676,0,0,1,0,0,1,3.9,3
6677,0,0,1,0,1,0,3.9,3
6678,0,0,1,1,0,0,3.9,3
6679,0,1,0,0,0,1,3.9,3
6680,0,1,0,0,1,0,3.9,3
6681,0,1,0,1,0,0,3.9,3
6682,0,1,1,0,0,0,3.9,3
6683,1,0,0,0,0,1,3.9,3
6684,1,0,0,0,1,0,3.9,3
6685,1,0,0,1,0,0,3.9,3
6686,1,0,1,0,0,0,3.9,3
6687,1,1,0,0,0,0,3.9,3
6688,0,0,0,0,1,1,4,3
6689,0,0,0,1,0,1,4,3
6690,0,0,0,1,1,0,4,3
6691,0,0,1,0,0,1,4,3
6692,0,0,1,0,1,0,4,3
6693,0,0,1,1,0,0,4,3
6694,0,1,0,0,0,1,4,3
6695,0,1,0,0,1,0,4,3
6696,0,1,0,1,0,0,4,3
6697,0,1,1,0,0,0,4,3
6698,1,0,0,0,0,1,4,3
6699,1,0,0,0,1,0,4,3
6700,1,0,0,1,0,0,4,3
6701,1,0,1,0,0,0,4,3
6702,1,1,0,0,0,0,4,3
6703,0,0,0,0,1,1,4.1,3
6704,0,0,0,1,0,1,4.1,3
6705,0,0,0,1,1,0,4.1,3
6706,0,0,1,0,0,1,4.1,3
6707,0,0,1,0,1,0,4.1,3
6708,0,0,1,1,0,0,4.1,3
6709,0,1,0,0,0,1,4.1,3
6710,0,1,0,0,1,0,4.1,3
6711,0,1,0,1,0,0,4.1,3
6712,0,1,1,0,0,0,4.1,3
6713,1,0,0,0,0,1,4.1,3
6714,1,0,0,0,1,0,4.1,3
6715,1,0,0,1,0,0,4.1,3
6716,1,0,1,0,0,0,4.1,3
6717,1,1,0,0,0,0,4.1,3
6718,0,0,0,0,1,1,4.2,3
6719,0,0,0,1,0,1,4.2,3
6720,0,0,0,1,1,0,4.2,3
6721,0,0,1,0,0,1,4.2,3
6722,0,0,1,0,1,0,4.2,3
6723,0,0,1,1,0,0,4.2,3
6724,0,1,0,0,0,1,4.2,3
6725,0,1,0,0,1,0,4.2,3
6726,0,1,0,1,0,0,4.2,3
6727,0,1,1,0,0,0,4.2,3
6728,1,0,0,0,0,1,4.2,3
6729,1,0,0,0,1,0,4.2,3
6730,1,0,0,1,0,0,4.2,3
6731,1,0,1,0,0,0,4.2,3
6732,1,1,0,0,0,0,4.2,3
6733,0,0,0,0,1,1,4.3,3
6734,0,0,0,1,0,1,4.3,3
6735,0,0,0,1,1,0,4.3,3
6736,0,0,1,0,0,1,4.3,3
6737,0,0,1,0,1,0,4.3,3
6738,0,0,1,1,0,0,4.3,3
6739,0,1,0,0,0,1,4.3,3
6740,0,1,0,0,1,0,4.3,3
6741,0,1,0,1,0,0,4.3,3
6742,0,1,1,0,0,0,4.3,3
6743,1,0,0,0,0,1,4.3,3
6744,1,0,0,0,1,0,4.3,3
6745,1,0,0,1,0,0,4.3,3
6746,1,0,1,0,0,0,4.3,3
6747,1,1,0,0,0,0,4.3,3
6748,0,0,0,0,1,1,4.4,3
6749,0,0,0,1,0,1,4.4,3
6750,0,0,0,1,1,0,4.4,3
6751,0,0,1,0,0,1,4.4,3
6752,0,0,1,0,1,0,4.4,3
6753,0,0,1,1,0,0,4.4,3
6754,0,1,0,0,0,1,4.4,3
6755,0,1,0,0,1,0,4.4,3
6756,0,1,0,1,0,0,4.4,3
6757,0,1,1,0,0,0,4.4,3
6758,1,0,0,0,0,1,4.4,3
6759,1,0,0,0,1,0,4.4,3
6760,1,0,0,1,0,0,4.4,3
6761,1,0,1,0,0,0,4.4,3
6762,1,1,0,0,0,0,4.4,3
6763,0,0,0,0,1,1,4.5,3
6764,0,0,0,1,0,1,4.5,3
6765,0,0,0,1,1,0,4.5,3
6766,0,0,1,0,0,1,4.5,3
6767,0,0,1,0,1,0,4.5,3
6768,0,0,1,1,0,0,4.5,3
6769,0,1,0,0,0,1,4.5,3
6770,0,1,0,0,1,0,4.5,3
6771,0,1,0,1,0,0,4.5,3
6772,0,1,1,0,0,0,4.5,3
6773,1,0,0,0,0,1,4.5,3
6774,1,0,0,0,1,0,4.5,3
6775,1,0,0,1,0,0,4.5,3
6776,1,0,1,0,0,0,4.5,3
6777,1,1,0,0,0,0,4.5,3
6778,0,0,0,0,1,1,4.6,3
6779,0,0,0,1,0,1,4.6,3
6780,0,0,0,1,1,0,4.6,3
6781,0,0,1,0,0,1,4.6,3
6782,0,0,1,0,1,0,4.6,3
6783,0,0,1,1,0,0,4.6,3
6784,0,1,0,0,0,1,4.6,3
6785,0,1,0,0,1,0,4.6,3
6786,0,1,0,1,0,0,4.6,3
6787,0,1,1,0,0,0,4.6,3
6788,1,0,0,0,0,1,4.6,3
6789,1,0,0,0,1,0,4.6,3
6790,1,0,0,1,0,0,4.6,3
6791,1,0,1,0,0,0,4.6,3
6792,1,1,0,0,0,0,4.6,3
6793,0,0,0,0,1,1,4.7,3
6794,0,0,0,1,0,1,4.7,3
6795,0,0,0,1,1,0,4.7,3
6796,0,0,1,0,0,1,4.7,3
6797,0,0,1,0,1,0,4.7,3
6798,0,0,1,1,0,0,4.7,3
6799,0,1,0,0,0,1,4.7,3
6800,0,1,0,0,1,0,4.7,3
6801,0,1,0,1,0,0,4.7,3
6802,0,1,1,0,0,0,4.7,3
6803,1,0,0,0,0,1,4.7,3
6804,1,0,0,0,1,0,4.7,3
6805,1,0,0,1,0,0,4.7,3
6806,1,0,1,0,0,0,4.7,3
6807,1,1,0,0,0,0,4.7,3
6808,0,0,0,0,1,1,4.8,3
6809,0,0,0,1,0,1,4.8,3
6810,0,0,0,1,1,0,4.8,3
6811,0,0,1,0,0,1,4.8,3
6812,0,0,1,0,1,0,4.8,3
6813,0,0,1,1,0,0,4.8,3
6814,0,1,0,0,0,1,4.8,3
6815,0,1,0,0,1,0,4.8,3
6816,0,1,0,1,0,0,4.8,3
6817,0,1,1,0,0,0,4.8,3
6818,1,0,0,0,0,1,4.8,3
6819,1,0,0,0,1,0,4.8,3
6820,1,0,0,1,0,0,4.8,3
6821,1,0,1,0,0,0,4.8,3
6822,1,1,0,0,0,0,4.8,3
6823,0,0,0,0,1,1,4.9,3
6824,0,0,0,1,0,1,4.9,3
6825,0,0,0,1,1,0,4.9,3
6826,0,0,1,0,0,1,4.9,3
6827,0,0,1,0,1,0,4.9,3
6828,0,0,1,1,0,0,4.9,3
6829,0,1,0,0,0,1,4.9,3
6830,0,1,0,0,1,0,4.9,3
6831,0,1,0,1,0,0,4.9,3
6832,0,1,1,0,0,0,4.9,3
6833,1,0,0,0,0,1,4.9,3
6834,1,0,0,0,1,0,4.9,3
6835,1,0,0,1,0,0,4.9,3
6836,1,0,1,0,0,0,4.9,3
6837,1,1,0,0,0,0,4.9,3
6838,0,0,0,0,1,1,5,3
6839,0,0,0,1,0,1,5,3
6840,0,0,0,1,1,0,5,3
6841,0,0,1,0,0,1,5,3
6842,0,0,1,0,1,0,5,3
6843,0,0,1,1,0,0,5,3
6844,0,1,0,0,0,1,5,3
6845,0,1,0,0,1,0,5,3
